 154.26421405 -225.34877155 
 154.71571906 -225.34726552 
 155.16722408 -225.34575138 
 155.61872910 -225.34424438 
 156.07023411 -225.34269084 
 156.52173913 -225.34120362 
 156.97324415 -225.33969974 
 157.42474916 -225.33817820 
 157.87625418 -225.33667039 
 158.32775920 -225.33515261 
 158.77926421 -225.33365026 
 159.23076923 -225.33213979 
 159.68227425 -225.33064303 
 160.13377926 -225.32914946 
 160.58528428 -225.32766246 
 161.03678930 -225.32618334 
 161.48829431 -225.32471320 
 161.93979933 -225.32325315 
 162.39130435 -225.32180434 
 162.84280936 -225.32036794 
 163.29431438 -225.31894518 
 163.74581940 -225.31753728 
 164.19732441 -225.31614552 
 164.64882943 -225.31477121 
 165.10033445 -225.31341567 
 165.55183946 -225.31208026 
 166.00334448 -225.31076633 
 166.45484950 -225.30947530 
 166.90635452 -225.30820857 
 167.35785953 -225.30696984 
 167.80936455 -225.30574742 
 168.26086957 -225.30456637 
 168.71237458 -225.30340741 
 169.16387960 -225.30228561 
 169.61538462 -225.30119057 
 170.06688963 -225.30013646 
 170.51839465 -225.29911066 
 170.96989967 -225.29812998 
 171.42140468 -225.29717897 
 171.87290970 -225.29627708 
 172.32441472 -225.29540625 
 172.77591973 -225.29458809 
 173.22742475 -225.29381830 
 173.67892977 -225.29309055 
 174.13043478 -225.29239266 
 174.58193980 -225.29172918 
 175.03344482 -225.29113579 
 175.48494983 -225.29062524 
 175.93645485 -225.29010270 
 176.38795987 -225.28964605 
 176.83946488 -225.28925284 
 177.29096990 -225.28893008 
 177.74247492 -225.28862174 
 178.19397993 -225.28838241 
 178.64548495 -225.28819341 
 179.09698997 -225.28806213 
 179.54849498 -225.28797884 
 180.00000000 -225.28795564 
