   2.03190547 219.60000000 -167.67904809 
   2.03190547 221.80000000 -167.67989503 
   2.03190547 224.00000000 -167.68073699 
   2.03190547 226.20000000 -167.68156494 
   2.03190547 228.40000000 -167.68237121 
   2.03190547 230.60000000 -167.68314948 
   2.03190547 232.80000000 -167.68391005 
   2.03190547 235.00000000 -167.68461418 
   2.08190547 180.00000000 -167.66685187 
   2.08190547 182.20000000 -167.66686549 
   2.08190547 184.40000000 -167.66692546 
   2.08190547 186.60000000 -167.66702187 
   2.08190547 188.80000000 -167.66715260 
   2.08190547 191.00000000 -167.66732553 
   2.08190547 193.20000000 -167.66753950 
   2.08190547 195.40000000 -167.66777695 
   2.08190547 197.60000000 -167.66808086 
   2.08190547 199.80000000 -167.66842918 
   2.08190547 202.00000000 -167.66883128 
   2.08190547 204.20000000 -167.66929131 
   2.08190547 206.40000000 -167.66980805 
   2.08190547 208.60000000 -167.67037857 
   2.08190547 210.80000000 -167.67100053 
   2.08190547 213.00000000 -167.67166811 
   2.08190547 215.20000000 -167.67237328 
   2.08190547 217.40000000 -167.67310741 
   2.08190547 219.60000000 -167.67386278 
   2.08190547 221.80000000 -167.67463132 
   2.08190547 224.00000000 -167.67540347 
   2.08190547 226.20000000 -167.67616963 
   2.08190547 228.40000000 -167.67692165 
   2.08190547 230.60000000 -167.67765266 
   2.08190547 232.80000000 -167.67835576 
   2.08190547 235.00000000 -167.67902351 
   2.13190547 180.00000000 -167.66408068 
   2.13190547 182.20000000 -167.66407236 
   2.13190547 184.40000000 -167.66409819 
   2.13190547 186.60000000 -167.66418283 
   2.13190547 188.80000000 -167.66428223 
   2.13190547 191.00000000 -167.66438694 
   2.13190547 193.20000000 -167.66456226 
   2.13190547 195.40000000 -167.66473272 
   2.13190547 197.60000000 -167.66495926 
   2.13190547 199.80000000 -167.66521654 
   2.13190547 202.00000000 -167.66552422 
   2.13190547 204.20000000 -167.66587895 
   2.13190547 206.40000000 -167.66628312 
   2.13190547 208.60000000 -167.66673765 
   2.13190547 210.80000000 -167.66724170 
   2.13190547 213.00000000 -167.66779266 
   2.13190547 215.20000000 -167.66838531 
   2.13190547 217.40000000 -167.66901317 
   2.13190547 219.60000000 -167.66966950 
   2.13190547 221.80000000 -167.67034645 
   2.13190547 224.00000000 -167.67103477 
   2.13190547 226.20000000 -167.67172514 
   2.13190547 228.40000000 -167.67240913 
   2.13190547 230.60000000 -167.67307909 
   2.13190547 232.80000000 -167.67372752 
   2.13190547 235.00000000 -167.67434699 
